title,name,release_date,popularity,vote_average,vote_count
Smokin' Aces 2: Assassins' Ball,Action,2010-01-19,9.565,5.4,141
Smokin' Aces 2: Assassins' Ball,Comedy,2010-01-19,9.565,5.4,141
Smokin' Aces 2: Assassins' Ball,Crime,2010-01-19,9.565,5.4,141
Smokin' Aces 2: Assassins' Ball,Thriller,2010-01-19,9.565,5.4,141
Enter the Void,Fantasy,2010-09-24,9.563,7.3,773
Enter the Void,Drama,2010-09-24,9.563,7.3,773
Bereavement,Crime,2010-07-16,9.55,5.3,71
Bereavement,Horror,2010-07-16,9.55,5.3,71
Inside Job,Documentary,2010-10-08,9.514,7.8,466
Mother's Day,Crime,2010-09-23,9.496,6.4,193
Mother's Day,Thriller,2010-09-23,9.496,6.4,193
Carrie,Horror,1976-11-03,9.467,7.1,1766
Carrie,Thriller,1976-11-03,9.467,7.1,1766
Charlie St. Cloud,Drama,2010-05-01,9.454,6.9,1398
Charlie St. Cloud,Romance,2010-05-01,9.454,6.9,1398
Furry Vengeance,Comedy,2010-04-02,9.45,4.6,283
Furry Vengeance,Family,2010-04-02,9.45,4.6,283
Casino Jack,Crime,2010-12-17,9.432,6.1,149
Casino Jack,Comedy,2010-12-17,9.432,6.1,149
Casino Jack,Drama,2010-12-17,9.432,6.1,149
Starstruck,Comedy,2010-02-14,9.406,6.7,627
Starstruck,Romance,2010-02-14,9.406,6.7,627
Starstruck,TV Movie,2010-02-14,9.406,6.7,627
Starstruck,Music,2010-02-14,9.406,6.7,627
Beauty & the Briefcase,Romance,2010-04-18,9.405,5.5,250
Beauty & the Briefcase,Comedy,2010-04-18,9.405,5.5,250
After.Life,Drama,2009-11-07,9.395,5.7,416
After.Life,Horror,2009-11-07,9.395,5.7,416
After.Life,Mystery,2009-11-07,9.395,5.7,416
After.Life,Thriller,2009-11-07,9.395,5.7,416
Another Year,Comedy,2010-12-29,9.394,7.0,150
Another Year,Drama,2010-12-29,9.394,7.0,150
Letters to Juliet,Comedy,2010-05-14,9.394,6.9,1706
Letters to Juliet,Drama,2010-05-14,9.394,6.9,1706
Letters to Juliet,Romance,2010-05-14,9.394,6.9,1706
Rabbit Hole,Drama,2010-12-16,9.389,6.8,292
Wild Target,Action,2010-10-29,9.355,6.4,356
Wild Target,Comedy,2010-10-29,9.355,6.4,356
The Last Exorcism,Horror,2010-08-27,9.35,5.6,519
The Last Exorcism,Drama,2010-08-27,9.35,5.6,519
The Last Exorcism,Thriller,2010-08-27,9.35,5.6,519
The Experiment,Thriller,2010-07-15,9.261,6.5,553
The Experiment,Drama,2010-07-15,9.261,6.5,553
Animals United,Animation,2010-10-07,9.258,5.4,151
Animals United,Family,2010-10-07,9.258,5.4,151
Animals United,Comedy,2010-10-07,9.258,5.4,151
Bitch Slap,Drama,2010-01-08,9.253,4.7,148
Bitch Slap,Action,2010-01-08,9.253,4.7,148
Bitch Slap,Comedy,2010-01-08,9.253,4.7,148
Bitch Slap,Thriller,2010-01-08,9.253,4.7,148
Bitch Slap,Crime,2010-01-08,9.253,4.7,148
Heartbreaker,Romance,2010-09-10,9.241,6.6,761
Heartbreaker,Comedy,2010-09-10,9.241,6.6,761
The Last Song,Drama,2010-03-31,9.237,7.2,2199
The Last Song,Family,2010-03-31,9.237,7.2,2199
The Last Song,Romance,2010-03-31,9.237,7.2,2199
Welcome to the South,Comedy,2010-12-20,9.188,6.7,1071
Tucker and Dale vs. Evil,Comedy,2010-01-22,9.159,7.3,1427
Tucker and Dale vs. Evil,Horror,2010-01-22,9.159,7.3,1427
Yogi Bear,Comedy,2010-12-17,9.096,5.3,387
Yogi Bear,Family,2010-12-17,9.096,5.3,387
Yogi Bear,Animation,2010-12-17,9.096,5.3,387
Yogi Bear,Adventure,2010-12-17,9.096,5.3,387
The Disappearance of Alice Creed,Crime,2010-04-30,9.087,6.6,280
The Disappearance of Alice Creed,Drama,2010-04-30,9.087,6.6,280
The Disappearance of Alice Creed,Thriller,2010-04-30,9.087,6.6,280
You Don't Know Jack,Drama,2010-04-14,9.071,7.0,176
Secretariat,Drama,2010-10-08,9.059,7.0,200
The American,Crime,2010-09-01,9.042,5.8,690
The American,Drama,2010-09-01,9.042,5.8,690
The American,Thriller,2010-09-01,9.042,5.8,690
Blue Valentine,Drama,2010-12-29,8.994,6.9,1677
Blue Valentine,Romance,2010-12-29,8.994,6.9,1677
Vampires Suck,Comedy,2010-08-18,8.992,4.1,658
Vampires Suck,Horror,2010-08-18,8.992,4.1,658
Incendies,Drama,2010-09-04,8.973,8.1,1034
Incendies,War,2010-09-04,8.973,8.1,1034
Incendies,Mystery,2010-09-04,8.973,8.1,1034
Takers,Action,2010-08-26,8.969,6.2,605
Takers,Crime,2010-08-26,8.969,6.2,605
Takers,Drama,2010-08-26,8.969,6.2,605
Takers,Thriller,2010-08-26,8.969,6.2,605
"Family Guy Presents: Something, Something, Something, Dark Side",Animation,2010-05-23,8.956,7.1,194
"Family Guy Presents: Something, Something, Something, Dark Side",Comedy,2010-05-23,8.956,7.1,194
"Family Guy Presents: Something, Something, Something, Dark Side",Science Fiction,2010-05-23,8.956,7.1,194
Superman/Batman: Apocalypse,Action,2010-09-28,8.884,7.0,291
Superman/Batman: Apocalypse,Adventure,2010-09-28,8.884,7.0,291
Superman/Batman: Apocalypse,Animation,2010-09-28,8.884,7.0,291
Superman/Batman: Apocalypse,Family,2010-09-28,8.884,7.0,291
Superman/Batman: Apocalypse,Science Fiction,2010-09-28,8.884,7.0,291
Skyline,Science Fiction,2010-11-12,8.847,4.8,833
Skyline,Action,2010-11-12,8.847,4.8,833
Cop Out,Action,2010-02-26,8.82,5.4,796
Cop Out,Comedy,2010-02-26,8.82,5.4,796
Cop Out,Crime,2010-02-26,8.82,5.4,796
Chloe,Drama,2010-03-26,8.807,5.9,940
Chloe,Thriller,2010-03-26,8.807,5.9,940
Chloe,Mystery,2010-03-26,8.807,5.9,940
Stake Land,Drama,2010-10-01,8.799,6.2,415
Stake Land,Horror,2010-10-01,8.799,6.2,415
Stake Land,Science Fiction,2010-10-01,8.799,6.2,415
Fortress of War,War,2010-11-11,8.769,7.3,75
Fortress of War,Drama,2010-11-11,8.769,7.3,75
Fortress of War,History,2010-11-11,8.769,7.3,75
Fortress of War,Action,2010-11-11,8.769,7.3,75
Cave of Forgotten Dreams,Documentary,2010-11-03,8.762,7.3,143
Cave of Forgotten Dreams,Family,2010-11-03,8.762,7.3,143
The Descent: Part 2,Adventure,2010-04-27,8.741,6.0,480
The Descent: Part 2,Horror,2010-04-27,8.741,6.0,480
The Descent: Part 2,Thriller,2010-04-27,8.741,6.0,480
Titanic 2,Action,2010-08-24,8.729,3.2,90
Titanic 2,Adventure,2010-08-24,8.729,3.2,90
Titanic 2,Thriller,2010-08-24,8.729,3.2,90
Dante's Inferno: An Animated Epic,Action,2010-02-09,8.711,6.0,102
Dante's Inferno: An Animated Epic,Adventure,2010-02-09,8.711,6.0,102
Dante's Inferno: An Animated Epic,Animation,2010-02-09,8.711,6.0,102
Dante's Inferno: An Animated Epic,Horror,2010-02-09,8.711,6.0,102
22 Bullets,Action,2010-03-24,8.697,6.5,508
22 Bullets,Crime,2010-03-24,8.697,6.5,508
22 Bullets,Thriller,2010-03-24,8.697,6.5,508
Exit Through the Gift Shop,Documentary,2010-01-24,8.696,7.7,467
Room in Rome,Drama,2010-11-11,8.682,6.1,236
Room in Rome,Romance,2010-11-11,8.682,6.1,236
Burlesque,Drama,2010-11-23,8.676,7.1,1195
Burlesque,Romance,2010-11-23,8.676,7.1,1195
Elektra Luxx,Comedy,2010-03-14,8.595,4.9,74
Elektra Luxx,Drama,2010-03-14,8.595,4.9,74
Cold Fish,Drama,2010-07-05,8.582,6.6,113
Cold Fish,Thriller,2010-07-05,8.582,6.6,113
Cold Fish,Crime,2010-07-05,8.582,6.6,113
We Are the Night,Fantasy,2010-11-11,8.57,6.2,129
We Are the Night,Drama,2010-11-11,8.57,6.2,129
We Are the Night,Horror,2010-11-11,8.57,6.2,129
We Are the Night,Romance,2010-11-11,8.57,6.2,129
Elena Undone,Drama,2010-06-25,8.531,7.2,81
Elena Undone,Romance,2010-06-25,8.531,7.2,81
The Final,Thriller,2010-01-28,8.517,5.6,131
The Final,Horror,2010-01-28,8.517,5.6,131
Hatchet II,Horror,2010-10-01,8.513,5.5,160
Hatchet II,Comedy,2010-10-01,8.513,5.5,160
Hatchet II,Thriller,2010-10-01,8.513,5.5,160
Louis C.K.: Hilarious,Comedy,2010-01-26,8.504,8.0,127
Ca$h,Crime,2010-01-01,8.503,5.8,112
Ca$h,Thriller,2010-01-01,8.503,5.8,112
Ca$h,Comedy,2010-01-01,8.503,5.8,112
Ca$h,Mystery,2010-01-01,8.503,5.8,112
Marmaduke,Family,2010-06-04,8.487,5.1,367
Marmaduke,Comedy,2010-06-04,8.487,5.1,367
Get Him to the Greek,Comedy,2010-06-04,8.485,5.9,980
Womb,Romance,2010-07-15,8.483,6.1,159
Womb,Science Fiction,2010-07-15,8.483,6.1,159
London Boulevard,Drama,2010-11-12,8.469,5.9,409
London Boulevard,Crime,2010-11-12,8.469,5.9,409
Twelve,Thriller,2010-07-30,8.46,5.9,147
Twelve,Drama,2010-07-30,8.46,5.9,147
Twelve,Action,2010-07-30,8.46,5.9,147
Twelve,Crime,2010-07-30,8.46,5.9,147
Redline,Fantasy,2010-09-23,8.436,7.4,110
Redline,Drama,2010-09-23,8.436,7.4,110
Redline,Action,2010-09-23,8.436,7.4,110
Redline,Thriller,2010-09-23,8.436,7.4,110
Redline,Animation,2010-09-23,8.436,7.4,110
The Kids Are All Right,Comedy,2010-07-09,8.426,6.6,854
The Kids Are All Right,Drama,2010-07-09,8.426,6.6,854
BloodRayne: The Third Reich,Action,2010-11-05,8.419,3.7,83
BloodRayne: The Third Reich,Adventure,2010-11-05,8.419,3.7,83
BloodRayne: The Third Reich,Fantasy,2010-11-05,8.419,3.7,83
BloodRayne: The Third Reich,Horror,2010-11-05,8.419,3.7,83
Peacock,Mystery,2010-04-20,8.414,6.1,104
Peacock,Thriller,2010-04-20,8.414,6.1,104
Don't Be Afraid of the Dark,Fantasy,2010-11-06,8.405,5.5,550
Don't Be Afraid of the Dark,Horror,2010-11-06,8.405,5.5,550
Don't Be Afraid of the Dark,Thriller,2010-11-06,8.405,5.5,550
The Illusionist,Animation,2010-12-25,8.404,7.4,280
The Illusionist,Drama,2010-12-25,8.404,7.4,280
Stone,Drama,2010-10-22,8.401,5.2,334
Stone,Thriller,2010-10-22,8.401,5.2,334
Welcome to the Rileys,Drama,2010-10-29,8.348,6.5,241
Rubber,Comedy,2010-09-01,8.319,5.9,417
Rubber,Drama,2010-09-01,8.319,5.9,417
Rubber,Fantasy,2010-09-01,8.319,5.9,417
Rubber,Horror,2010-09-01,8.319,5.9,417
Rubber,Mystery,2010-09-01,8.319,5.9,417
Bunraku,Thriller,2010-09-01,8.282,5.9,161
Bunraku,Action,2010-09-01,8.282,5.9,161
Bunraku,Drama,2010-09-01,8.282,5.9,161
Going the Distance,Comedy,2010-09-03,8.281,6.0,394
Going the Distance,Drama,2010-09-03,8.281,6.0,394
Going the Distance,Romance,2010-09-03,8.281,6.0,394
Julia's Eyes,Horror,2010-10-29,8.268,6.7,415
Julia's Eyes,Thriller,2010-10-29,8.268,6.7,415
The Warrior's Way,Adventure,2010-12-03,8.259,6.1,203
The Warrior's Way,Fantasy,2010-12-03,8.259,6.1,203
The Warrior's Way,Action,2010-12-03,8.259,6.1,203
The Warrior's Way,Western,2010-12-03,8.259,6.1,203
The Warrior's Way,Thriller,2010-12-03,8.259,6.1,203
Last Night,Drama,2010-09-18,8.244,6.1,444
Last Night,Romance,2010-09-18,8.244,6.1,444
Get Low,Comedy,2010-01-22,8.215,6.7,135
Get Low,Drama,2010-01-22,8.215,6.7,135
Get Low,Mystery,2010-01-22,8.215,6.7,135
Loose Cannons,Comedy,2010-04-28,8.202,7.4,310
Loose Cannons,Drama,2010-04-28,8.202,7.4,310
Loose Cannons,Romance,2010-04-28,8.202,7.4,310
The Runaways,Drama,2010-03-19,8.19,6.4,448
The Runaways,Music,2010-03-19,8.19,6.4,448
Bloomington,Drama,2010-06-23,8.176,6.6,65
Bloomington,Romance,2010-06-23,8.176,6.6,65
Paranormal Activity 2,Horror,2010-10-21,8.163,5.7,1342
Paranormal Activity 2,Thriller,2010-10-21,8.163,5.7,1342
Tom and Jerry Meet Sherlock Holmes,Adventure,2010-08-24,8.142,6.6,19
Tom and Jerry Meet Sherlock Holmes,Animation,2010-08-24,8.142,6.6,19
Tom and Jerry Meet Sherlock Holmes,Family,2010-08-24,8.142,6.6,19
Tom and Jerry Meet Sherlock Holmes,Comedy,2010-08-24,8.142,6.6,19
Mesrine: Killer Instinct,Drama,2010-08-27,8.131,7.4,434
Mesrine: Killer Instinct,Action,2010-08-27,8.131,7.4,434
Mesrine: Killer Instinct,Thriller,2010-08-27,8.131,7.4,434
Mesrine: Killer Instinct,Crime,2010-08-27,8.131,7.4,434
Mega Shark vs. Crocosaurus,Action,2010-12-21,8.129,2.7,60
Mega Shark vs. Crocosaurus,Horror,2010-12-21,8.129,2.7,60
Mega Shark vs. Crocosaurus,Science Fiction,2010-12-21,8.129,2.7,60
Metropia,Animation,2010-05-12,8.113,6.3,82
Metropia,Drama,2010-05-12,8.113,6.3,82
Metropia,Science Fiction,2010-05-12,8.113,6.3,82
Metropia,Thriller,2010-05-12,8.113,6.3,82
The Company Men,Drama,2010-10-21,8.109,6.6,349
Alpha and Omega,Animation,2010-09-17,8.108,5.4,227
Alpha and Omega,Family,2010-09-17,8.108,5.4,227
Alpha and Omega,Comedy,2010-09-17,8.108,5.4,227
Alpha and Omega,Adventure,2010-09-17,8.108,5.4,227
Alpha and Omega,Romance,2010-09-17,8.108,5.4,227
Avalon High,TV Movie,2010-11-12,8.098,6.1,313
Avalon High,Drama,2010-11-12,8.098,6.1,313
Avalon High,Family,2010-11-12,8.098,6.1,313
Avalon High,Fantasy,2010-11-12,8.098,6.1,313
30 Days of Night: Dark Days,Horror,2010-10-05,8.086,4.7,218
30 Days of Night: Dark Days,Thriller,2010-10-05,8.086,4.7,218
Minions: Orientation Day,Animation,2010-12-13,8.053,6.9,117
Minions: Orientation Day,Comedy,2010-12-13,8.053,6.9,117
Minions: Orientation Day,Family,2010-12-13,8.053,6.9,117
Planet Hulk,Animation,2010-02-02,8.053,6.7,185
Planet Hulk,Action,2010-02-02,8.053,6.7,185
Planet Hulk,Science Fiction,2010-02-02,8.053,6.7,185
13,Drama,2010-03-12,8.007,5.7,392
13,Thriller,2010-03-12,8.007,5.7,392
Survival of the Dead,Horror,2010-05-28,7.964,4.8,199
Survival of the Dead,Science Fiction,2010-05-28,7.964,4.8,199
The Solitude of Prime Numbers,Drama,2010-10-10,7.959,5.8,218
14 Blades,Drama,2010-02-04,7.948,6.6,87
14 Blades,Action,2010-02-04,7.948,6.6,87
14 Blades,Thriller,2010-02-04,7.948,6.6,87
Barbie: A Fashion Fairytale,Family,2010-09-14,7.947,6.8,228
Barbie: A Fashion Fairytale,Animation,2010-09-14,7.947,6.8,228
Sharktopus,Horror,2010-09-25,7.943,4.4,69
Sharktopus,Comedy,2010-09-25,7.943,4.4,69
Sharktopus,Science Fiction,2010-09-25,7.943,4.4,69
Sharktopus,Thriller,2010-09-25,7.943,4.4,69
Sharktopus,TV Movie,2010-09-25,7.943,4.4,69
Sharktopus,Action,2010-09-25,7.943,4.4,69
Burning Bright,Drama,2010-08-17,7.938,6.0,113
Burning Bright,Horror,2010-08-17,7.938,6.0,113
Burning Bright,Thriller,2010-08-17,7.938,6.0,113
Hereafter,Drama,2010-10-22,7.886,5.9,848
Hereafter,Fantasy,2010-10-22,7.886,5.9,848
All Good Things,Drama,2010-12-03,7.871,6.0,493
All Good Things,Mystery,2010-12-03,7.871,6.0,493
All Good Things,Thriller,2010-12-03,7.871,6.0,493
All Good Things,Crime,2010-12-03,7.871,6.0,493
All Good Things,Romance,2010-12-03,7.871,6.0,493
Defendor,Drama,2010-02-26,7.863,6.4,295
Defendor,Action,2010-02-26,7.863,6.4,295
Defendor,Comedy,2010-02-26,7.863,6.4,295
Defendor,Crime,2010-02-26,7.863,6.4,295
The Dead,Horror,2010-10-07,7.841,5.7,89
The Dead,Action,2010-10-07,7.841,5.7,89
The Dead,Thriller,2010-10-07,7.841,5.7,89
The Dead,Science Fiction,2010-10-07,7.841,5.7,89
Day & Night,Animation,2010-06-17,7.835,7.7,438
Day & Night,Family,2010-06-17,7.835,7.7,438
Dabangg,Action,2010-09-10,7.831,6.2,73
Dabangg,Comedy,2010-09-10,7.831,6.2,73
Dabangg,Crime,2010-09-10,7.831,6.2,73
The Ghost Writer,Thriller,2010-02-12,7.829,6.8,1135
The Ghost Writer,Mystery,2010-02-12,7.829,6.8,1135
Inhale,Drama,2010-10-01,7.826,6.1,63
Inhale,Action,2010-10-01,7.826,6.1,63
Inhale,Thriller,2010-10-01,7.826,6.1,63
Le Mac,Comedy,2010-02-16,7.825,5.7,144
Derailed,Drama,2005-11-11,7.814,6.2,500
Derailed,Thriller,2005-11-11,7.814,6.2,500
She's Out of My League,Comedy,2010-03-12,7.775,6.1,970
She's Out of My League,Romance,2010-03-12,7.775,6.1,970
Triangle,Horror,2010-02-02,7.761,6.8,1094
Boy,Drama,2012-03-02,7.759,7.5,149
Boy,Comedy,2012-03-02,7.759,7.5,149
All That Glitters,Comedy,2010-12-03,7.756,6.4,456
The Switch,Comedy,2010-08-20,7.745,6.1,1008
The Switch,Romance,2010-08-20,7.745,6.1,1008
The Switch,Drama,2010-08-20,7.745,6.1,1008
Cyrus,Comedy,2010-06-18,7.735,6.0,201
Cyrus,Drama,2010-06-18,7.735,6.0,201
Cyrus,Romance,2010-06-18,7.735,6.0,201
The Perfect Date,Comedy,2010-06-29,7.701,5.6,118
The Perfect Date,Romance,2010-06-29,7.701,5.6,118
Mesrine: Public Enemy #1,Action,2010-09-03,7.7,7.4,404
Mesrine: Public Enemy #1,Thriller,2010-09-03,7.7,7.4,404
Mesrine: Public Enemy #1,Crime,2010-09-03,7.7,7.4,404
Mesrine: Public Enemy #1,Drama,2010-09-03,7.7,7.4,404
Lottery Ticket,Comedy,2010-08-20,7.699,5.7,92
Biutiful,Drama,2010-12-28,7.697,7.2,546
The Red Baron,Action,2010-02-11,7.676,6.5,111
The Red Baron,Adventure,2010-02-11,7.676,6.5,111
The Red Baron,Drama,2010-02-11,7.676,6.5,111
The Red Baron,History,2010-02-11,7.676,6.5,111
The Red Baron,War,2010-02-11,7.676,6.5,111
The Romantics,Comedy,2010-09-10,7.676,4.9,145
The Romantics,Drama,2010-09-10,7.676,4.9,145
The Romantics,Romance,2010-09-10,7.676,4.9,145
MacGruber,Action,2010-05-21,7.666,5.3,270
MacGruber,Adventure,2010-05-21,7.666,5.3,270
MacGruber,Comedy,2010-05-21,7.666,5.3,270
Mirrors 2,Horror,2010-10-19,7.663,5.5,182
Mirrors 2,Mystery,2010-10-19,7.663,5.5,182
Mirrors 2,Thriller,2010-10-19,7.663,5.5,182
Kill Theory,Horror,2010-01-29,7.663,5.3,58
Kill Theory,Thriller,2010-01-29,7.663,5.3,58
Kill Theory,Mystery,2010-01-29,7.663,5.3,58
Reign of Assassins,History,2010-09-01,7.621,6.8,87
Reign of Assassins,Action,2010-09-01,7.621,6.8,87
My Name Is Khan,Drama,2010-02-12,7.619,7.8,409
My Name Is Khan,Romance,2010-02-12,7.619,7.8,409
King of Devil's Island,Drama,2010-12-20,7.616,7.3,96
King of Devil's Island,Action,2010-12-20,7.616,7.3,96
Little Big Soldier,Action,2010-02-14,7.607,6.8,123
Little Big Soldier,Comedy,2010-02-14,7.607,6.8,123
Little Big Soldier,Adventure,2010-02-14,7.607,6.8,123
Somewhere,Comedy,2010-12-22,7.596,6.1,376
Somewhere,Drama,2010-12-22,7.596,6.1,376
Greenberg,Comedy,2010-03-26,7.57,5.9,280
Greenberg,Drama,2010-03-26,7.57,5.9,280
Greenberg,Romance,2010-03-26,7.57,5.9,280
Country Strong,Drama,2010-12-22,7.567,6.3,126
Country Strong,Romance,2010-12-22,7.567,6.3,126
Country Strong,Music,2010-12-22,7.567,6.3,126
The Nutcracker in 3D,Music,2010-11-24,7.566,5.5,97
The Nutcracker in 3D,Fantasy,2010-11-24,7.566,5.5,97
The Nutcracker in 3D,Action,2010-11-24,7.566,5.5,97
The Nutcracker in 3D,Family,2010-11-24,7.566,5.5,97
Oceans,Documentary,2010-04-21,7.532,7.2,167
Oceans,Family,2010-04-21,7.532,7.2,167
Conviction,Drama,2010-10-15,7.51,7.2,297
The Way Back,Drama,2010-09-03,7.503,6.9,759
The Way Back,Adventure,2010-09-03,7.503,6.9,759
The Way Back,History,2010-09-03,7.503,6.9,759
The Search for Santa Paws,Family,2010-11-23,7.452,5.9,85
The Search for Santa Paws,Adventure,2010-11-23,7.452,5.9,85
Ramona and Beezus,Comedy,2010-07-23,7.442,6.3,460
Ramona and Beezus,Family,2010-07-23,7.442,6.3,460
Student Services,Drama,2010-11-11,7.394,4.8,67
The Client List,Drama,2010-07-19,7.382,5.6,108
Prayers for Bobby,Drama,2009-02-27,7.372,7.9,220
Prayers for Bobby,History,2009-02-27,7.372,7.9,220
Prayers for Bobby,TV Movie,2009-02-27,7.372,7.9,220
Castaway on the Moon,Drama,2010-02-05,7.368,8.1,259
Castaway on the Moon,Comedy,2010-02-05,7.368,8.1,259
Castaway on the Moon,Romance,2010-02-05,7.368,8.1,259
Tamara Drewe,Comedy,2010-12-30,7.364,5.8,226
Tamara Drewe,Romance,2010-12-30,7.364,5.8,226
Barney's Version,Comedy,2011-01-14,7.357,7.2,210
Barney's Version,Drama,2011-01-14,7.357,7.2,210
Meek's Cutoff,Drama,2010-10-08,7.309,6.5,113
Meek's Cutoff,Western,2010-10-08,7.309,6.5,113
Kidnapped,Horror,2010-06-17,7.297,6.3,98
Kidnapped,Thriller,2010-06-17,7.297,6.3,98
Growth,Horror,2010-01-29,7.28,5.2,33
Growth,Science Fiction,2010-01-29,7.28,5.2,33
Growth,Thriller,2010-01-29,7.28,5.2,33
Made in Dagenham,Comedy,2010-11-19,7.275,6.6,150
Made in Dagenham,Drama,2010-11-19,7.275,6.6,150
Made in Dagenham,History,2010-11-19,7.275,6.6,150
Donkey's Christmas Shrektacular,Fantasy,2010-12-07,7.265,5.3,70
Donkey's Christmas Shrektacular,Animation,2010-12-07,7.265,5.3,70
Donkey's Christmas Shrektacular,Drama,2010-12-07,7.265,5.3,70
Donkey's Christmas Shrektacular,Comedy,2010-12-07,7.265,5.3,70
Donkey's Christmas Shrektacular,Science Fiction,2010-12-07,7.265,5.3,70
Donkey's Christmas Shrektacular,Family,2010-12-07,7.265,5.3,70
Revenge of the Bridesmaids,Comedy,2010-07-18,7.216,6.3,165
Revenge of the Bridesmaids,Romance,2010-07-18,7.216,6.3,165
Revenge of the Bridesmaids,TV Movie,2010-07-18,7.216,6.3,165
The Lost Future,Adventure,2010-11-13,7.188,5.0,79
The Lost Future,Science Fiction,2010-11-13,7.188,5.0,79
Catfish,Documentary,2010-09-17,7.172,6.8,284
The Drawn Together Movie: The Movie!,Animation,2010-04-20,7.171,6.4,54
The Drawn Together Movie: The Movie!,Comedy,2010-04-20,7.171,6.4,54
Triage,Drama,2010-08-10,7.155,6.5,82
Triage,Thriller,2010-08-10,7.155,6.5,82
Triage,Mystery,2010-08-10,7.155,6.5,82
The Tortured,Horror,2010-06-15,7.148,5.3,77
Kevin Hart: Seriously Funny,Comedy,2010-07-20,7.146,7.3,89
Hesher,Drama,2010-01-22,7.14,7.0,335
Howl,Drama,2010-09-24,7.12,6.8,100
Restrepo,Documentary,2010-06-25,7.119,7.5,188
Restrepo,War,2010-06-25,7.119,7.5,188
Banana,Animation,2010-12-13,7.118,7.1,178
Banana,Comedy,2010-12-13,7.118,7.1,178
Banana,Family,2010-12-13,7.118,7.1,178
Lying to Be Perfect,Comedy,2010-01-30,7.108,6.1,85
Nowhere Boy,Drama,2010-01-27,7.099,7.3,469
Red White & Blue,Drama,2010-10-08,7.09,6.2,64
Red White & Blue,Thriller,2010-10-08,7.09,6.2,64
The Killer Inside Me,Crime,2010-04-27,7.087,5.9,304
The Killer Inside Me,Drama,2010-04-27,7.087,5.9,304
The Killer Inside Me,Thriller,2010-04-27,7.087,5.9,304
Cemetery Man,Fantasy,1996-04-26,7.078,7.1,192
Cemetery Man,Drama,1996-04-26,7.078,7.1,192
Cemetery Man,Horror,1996-04-26,7.078,7.1,192
Cemetery Man,Comedy,1996-04-26,7.078,7.1,192
Scooby-Doo! Camp Scare,Animation,2010-09-14,7.048,7.2,52
Scooby-Doo! Camp Scare,Comedy,2010-09-14,7.048,7.2,52
Scooby-Doo! Camp Scare,Family,2010-09-14,7.048,7.2,52
Just Wright,Comedy,2010-05-14,7.047,6.2,211
Just Wright,Drama,2010-05-14,7.047,6.2,211
Just Wright,Romance,2010-05-14,7.047,6.2,211
LEGO: The Adventures of Clutch Powers,Action,2010-01-01,7.039,5.5,41
LEGO: The Adventures of Clutch Powers,Adventure,2010-01-01,7.039,5.5,41
LEGO: The Adventures of Clutch Powers,Animation,2010-01-01,7.039,5.5,41
LEGO: The Adventures of Clutch Powers,Family,2010-01-01,7.039,5.5,41
Nothing to Declare,Comedy,2010-12-20,6.978,5.8,602
Harriet the Spy: Blog Wars,Comedy,2010-03-25,6.896,4.7,127
Harriet the Spy: Blog Wars,Drama,2010-03-25,6.896,4.7,127
Harriet the Spy: Blog Wars,Family,2010-03-25,6.896,4.7,127
Harriet the Spy: Blog Wars,TV Movie,2010-03-25,6.896,4.7,127
Temple Grandin,Drama,2010-02-06,6.875,7.8,173
Red Riding: In the Year of Our Lord 1974,Thriller,2010-02-05,6.871,6.8,99
Red Riding: In the Year of Our Lord 1974,Mystery,2010-02-05,6.871,6.8,99
Red Riding: In the Year of Our Lord 1974,Crime,2010-02-05,6.871,6.8,99
Red Riding: In the Year of Our Lord 1974,Drama,2010-02-05,6.871,6.8,99
Across the Line: The Exodus of Charlie Wright,Drama,2010-12-29,6.863,5.9,19
Across the Line: The Exodus of Charlie Wright,Action,2010-12-29,6.863,5.9,19
Across the Line: The Exodus of Charlie Wright,Thriller,2010-12-29,6.863,5.9,19
Across the Line: The Exodus of Charlie Wright,Crime,2010-12-29,6.863,5.9,19
Death at a Funeral,Comedy,2010-04-15,6.862,5.7,439
The Rig,Action,2010-10-05,6.856,3.7,39
The Rig,Horror,2010-10-05,6.856,3.7,39
The Rig,Science Fiction,2010-10-05,6.856,3.7,39
